timestamp,system.io.util,system.swap.so,system.io.r_await,system.io.r_s,system.net.packets_out.error,system.fs.inodes.free,system.swap.total,system.swap.si,system.net.tcp.in_segs,system.load.1,system.swap.free,system.net.udp.out_datagrams,system.net.udp.snd_buf_errors,system.io.rkb_s,system.io.w_s,system.fs.inodes.total,system.mem.used,system.os.nofile.current,system.fs.inodes.in_use,system.load.5,system.process.zombie.num,system.cpu.user,system.io.svctm,system.tcp.retrans_pct,system.swap.used,system.disk.pct_usage,system.net.udp.in_errors,system.net.tcp.out_segs,system.io.avg_q_sz,system.net.udp.in_datagrams,system.io.w_await,system.os.nofile.max,system.udp.connect.num,system.disk.used,system.net.udp.rcv_buf_errors,system.mem.real.used,system.mem.pct_usage,system.swap.used_pct,system.fs.inodes.used,system.os.nofile.used_pct,system.load.15,system.mem.total,system.net.packets_in.count,system.disk.free,system.mem.real.pct_useage,system.disk.total,system.cpu.iowait,system.cpu.system,system.io.await,system.disk.readonly,system.net.packets_in.error,system.net.packets_out.count,system.mem.usable,system.cpu.pct_usage,system.net.tcp.retrans_segs
1648808220,0.0,0.0,0.0,0.0,0.0,4300854272.0,0.0,0.0,270.73,0.64,0.0,154.98,0.0,0.0,0.0,4302486869.33,7080.0,12736.0,1.17,0.81,814.0,4.14,0.0,0.01,0.0,20.98,0.0,448.1,0.0,1093.75,0.0,6553600.0,10.0,4176253269.33,0.0,-1.0,22.04,0.0,1632263.17,0.194,1.32,32117.0,98.74,1516000768.0,18.54,5713389226.67,1.06,2.88,0.0,0.0,0.0,115.69,-1.0,8.08,0.0
1648791840,0.0,0.0,0.0,0.0,0.0,4325639168.0,0.0,0.0,261.28,0.58,0.0,128.39,0.0,0.0,0.0,4327271082.67,6807.0,12832.0,1.17,0.7,774.0,3.93,0.0,0.01,0.0,20.97,0.0,414.9,0.0,934.67,0.0,6553600.0,11.0,4170094250.67,0.0,-1.0,21.19,0.0,1631769.5,0.196,1.02,32117.0,85.2,1522159786.67,17.69,5713389226.67,0.49,3.07,0.0,0.0,0.0,101.8,-1.0,7.5,0.0
1648775460,0.0,0.0,0.0,0.0,0.0,4385121621.33,0.0,0.0,223.69,0.46,0.0,50.9,0.0,0.0,0.0,4386750805.33,6768.0,12768.0,1.17,1.08,755.0,2.45,0.0,0.01,0.0,21.47,0.0,315.12,0.0,441.31,0.0,6553600.0,10.0,4158480042.67,0.0,5633.0,21.07,0.0,1629279.0,0.195,1.3,32117.0,41.86,1533773824.0,17.54,5713389226.67,2.26,2.37,0.0,0.0,0.0,56.54,25349.0,7.08,0.0
1648759080,49.7,0.0,12.11,371.0,0.0,4431813973.33,0.0,0.0,203.81,39.38,0.0,49.53,0.0,125042.0,147.5,4433442474.67,7078.0,12768.0,1.17,15.8,735.0,8.43,0.48,0.01,0.0,20.98,0.0,282.06,8.96,422.82,0.75,6553600.0,12.0,4144116053.33,0.0,-1.0,22.04,0.0,1628344.33,0.195,10.84,32117.0,39.67,1548137984.0,18.47,5713389226.67,19.13,2.11,8.88,0.0,0.0,53.73,-1.0,29.68,0.0
1648742700,49.9,0.0,10.54,389.5,0.0,9950540800.0,0.0,0.0,466.45,10.99,0.0,56.9,0.0,123656.0,0.0,9953514496.0,9059.0,13024.0,0.89,7.95,741.0,20.21,0.64,0.01,0.0,34.69,0.0,9194.63,8.01,1046.72,0.0,6553600.0,10.0,9243201536.0,0.0,-1.0,28.21,0.0,2973594.25,0.199,6.62,32117.0,159.88,2822144768.0,24.59,12081198080.0,18.46,6.78,10.54,0.0,0.0,102.23,-1.0,45.45,0.05
1648816440,50.05,0.0,12.38,294.0,0.0,7307995428.57,0.0,0.0,264.27,3.49,0.0,136.54,0.0,124800.0,0.0,7310399195.43,7171.0,12896.0,1.01,3.84,826.0,4.83,0.85,0.01,0.0,29.44,0.0,493.24,7.14,1162.32,0.0,6553600.0,10.0,7129650907.43,0.0,-1.0,22.33,0.0,2404328.57,0.197,4.17,32117.0,129.38,2204370358.86,18.82,9352136996.57,16.38,4.32,12.38,0.0,0.0,122.1,-1.0,25.54,0.0
1648800060,0.0,0.0,0.0,0.0,0.0,7370742637.71,0.0,0.0,366.51,1.13,0.0,128.57,0.0,0.0,0.0,7373146404.57,7022.0,12832.0,1.01,1.18,788.0,7.64,0.0,0.01,0.0,29.32,0.0,3971.26,0.0,1412.98,0.0,6553600.0,10.0,7113543094.86,0.0,6362.0,21.86,0.0,2403824.57,0.196,1.17,32117.0,123.6,2220477878.86,18.33,9352136996.57,0.06,3.64,0.0,0.0,0.0,135.21,24618.0,11.34,0.03
1648783680,0.0,0.0,0.0,0.0,0.0,4323050154.67,0.0,0.0,251.47,1.04,0.0,125.73,0.0,0.0,0.0,4324681045.33,6863.0,12768.0,1.17,1.5,761.0,3.73,0.0,0.01,0.0,21.03,0.0,395.43,0.0,907.22,0.0,6553600.0,10.0,4171111082.67,0.0,-1.0,21.37,0.0,1630974.5,0.195,1.39,32117.0,81.27,1521142613.33,17.86,5713389226.67,0.3,2.92,0.0,0.0,0.0,97.52,-1.0,6.94,0.03
1648767300,49.65,0.0,12.36,311.0,0.0,4425124864.0,0.0,0.0,208.09,38.25,0.0,46.28,0.0,123976.0,165.5,4426753024.0,7098.0,12736.0,1.17,17.59,739.0,7.1,0.52,0.01,0.0,20.98,0.0,280.16,7.72,401.22,0.78,6553600.0,12.5,4145759573.33,0.0,-1.0,22.1,0.0,1628475.83,0.194,13.64,32117.0,24.06,1546494464.0,18.55,5713389226.67,19.71,5.11,8.34,0.0,0.0,32.71,-1.0,31.92,0.0
1648750920,49.4,0.0,12.96,354.0,0.0,4436603904.0,0.0,0.0,239.15,4.85,0.0,47.08,0.0,124576.0,58.5,4438231722.67,6988.0,12800.0,1.17,8.68,722.0,6.82,0.6,0.01,0.0,21.42,0.0,327.72,9.15,419.9,1.51,6553600.0,11.0,4145560576.0,0.0,-1.0,21.76,0.0,1628140.0,0.195,8.66,32117.0,40.66,1546693461.33,18.2,5713389226.67,19.52,5.64,11.34,0.0,0.0,54.82,-1.0,31.98,0.0
1648824660,49.7,0.0,12.3,304.5,0.0,9452645376.0,0.0,0.0,255.87,4.71,0.0,49.15,0.0,124648.0,0.0,9455630336.0,7001.0,12896.0,0.89,4.68,844.0,4.82,0.81,0.01,0.0,35.84,0.0,461.57,7.34,791.28,0.0,6553600.0,12.0,9372152832.0,0.0,5889.0,21.8,0.0,2984254.0,0.197,4.45,32117.0,112.38,2693193472.0,18.34,12081198080.0,14.75,4.25,12.3,0.0,0.0,83.42,25117.0,23.83,0.0
1648808280,1.8,0.0,0.75,1.0,0.0,4300751530.67,0.0,0.0,265.51,0.98,0.0,155.85,0.0,96.0,94.0,4302384128.0,7078.0,12864.0,1.17,0.91,814.0,3.62,0.09,0.01,0.0,20.98,0.0,438.46,0.09,1092.21,0.64,6553600.0,11.0,4176284330.67,0.0,-1.0,22.04,0.0,1632262.33,0.196,1.33,32117.0,99.52,1515969536.0,18.54,5713389226.67,1.08,2.9,0.64,0.0,0.0,116.69,-1.0,7.6,0.02
1648791900,0.0,0.0,0.0,0.0,0.0,4325467477.33,0.0,0.0,254.37,0.5,0.0,120.98,0.0,0.0,0.0,4327099392.0,6806.0,12768.0,1.17,0.68,774.0,3.94,0.0,0.01,0.0,20.97,0.0,407.78,0.0,884.25,0.0,6553600.0,10.0,4170141354.67,0.0,-1.0,21.19,0.0,1631771.67,0.195,0.99,32117.0,81.31,1522112853.33,17.69,5713389226.67,1.1,3.16,0.0,0.0,0.0,97.77,-1.0,8.2,0.02
1648775520,0.0,0.0,0.0,0.0,0.0,4384574805.33,0.0,0.0,219.03,0.45,0.0,45.03,0.0,0.0,0.0,4386203989.33,6767.0,12704.0,1.17,0.97,755.0,2.23,0.0,0.01,0.0,21.47,0.0,304.85,0.0,403.05,0.0,6553600.0,10.0,4158623744.0,0.0,-1.0,21.07,0.0,1629302.33,0.194,1.25,32117.0,37.71,1533629952.0,17.53,5713389226.67,1.03,2.28,0.0,0.0,0.0,52.51,-1.0,5.55,0.02
1648759140,49.85,0.0,11.65,392.0,0.0,4431941290.67,0.0,0.0,237.35,23.29,0.0,43.26,0.0,124566.0,0.0,4433569450.67,7080.0,12736.0,1.17,14.96,734.0,8.05,0.63,0.01,0.0,21.04,0.0,354.48,8.95,405.52,0.0,6553600.0,11.0,4144465237.33,0.0,-1.0,22.04,0.0,1628343.83,0.194,10.83,32117.0,38.76,1547788458.67,18.48,5713389226.67,18.9,2.37,11.65,0.0,0.0,55.0,-1.0,29.33,0.0
1648742760,49.5,0.0,10.58,420.5,0.0,9948639232.0,0.0,0.0,437.2,7.56,0.0,52.08,0.0,124288.0,0.0,9951612928.0,7504.0,12992.0,0.89,7.53,741.0,14.02,0.59,0.01,0.0,34.69,0.0,8599.78,8.69,2043.39,0.0,6553600.0,10.0,9243711488.0,0.0,6344.0,23.36,0.0,2973615.0,0.198,6.55,32117.0,383.37,2821635584.0,19.75,12081198080.0,18.64,7.19,10.58,0.0,0.0,182.4,24613.0,39.85,0.03
1648816500,49.95,0.0,12.01,297.5,0.0,7322784329.14,0.0,0.0,260.48,3.97,0.0,139.88,0.0,123656.0,0.0,7325188096.0,7168.0,12960.0,1.01,3.89,826.0,5.15,0.84,0.01,0.0,29.43,0.0,471.65,6.99,1175.47,0.0,6553600.0,10.0,7125956315.43,0.0,-1.0,22.32,0.0,2404315.43,0.198,4.17,32117.0,124.8,2208064804.57,18.82,9352136996.57,16.27,4.54,12.01,0.0,0.0,118.07,-1.0,25.97,0.02
1648800120,0.0,0.0,0.0,0.0,0.0,7369685869.71,0.0,0.0,456.15,0.86,0.0,135.02,0.0,0.0,0.0,7372089636.57,6976.0,12864.0,1.01,1.09,788.0,7.62,0.0,0.01,0.0,29.32,0.0,7082.82,0.0,1653.87,0.0,6553600.0,11.0,7113811675.43,0.0,-1.0,21.72,0.0,2403836.57,0.196,1.14,32117.0,157.05,2220210029.71,18.18,9352136996.57,0.06,3.54,0.0,0.0,0.0,166.82,-1.0,11.22,0.0
1648783740,0.0,0.0,0.0,0.0,0.0,4322922154.67,0.0,0.0,257.38,0.59,0.0,119.59,0.0,0.0,0.0,4324553045.33,6869.0,12704.0,1.17,1.27,761.0,4.03,0.0,0.01,0.0,21.04,0.0,417.77,0.0,890.52,0.0,6553600.0,10.0,4171146581.33,0.0,-1.0,21.39,0.0,1630987.33,0.194,1.32,32117.0,83.12,1521107285.33,17.87,5713389226.67,1.84,3.16,0.0,0.0,0.0,99.44,-1.0,9.02,0.0
1648767360,49.45,0.0,11.44,374.5,0.0,4425039530.67,0.0,0.0,260.95,17.31,0.0,53.89,0.0,124228.0,56.5,4426667690.67,7094.0,12768.0,1.17,15.34,738.0,6.58,0.57,0.01,0.0,21.05,0.0,440.63,8.56,454.26,1.82,6553600.0,10.0,4146165077.33,0.0,5956.0,22.09,0.0,1628474.83,0.195,13.12,32117.0,121.21,1546089130.67,18.54,5713389226.67,19.02,4.16,10.18,0.0,0.0,167.34,25022.0,29.77,0.05
1648750980,-1.0,-1.0,-1.0,-1.0,-1.0,4436484437.33,-1.0,-1.0,-1.0,14.96,-1.0,-1.0,-1.0,-1.0,-1.0,4438112597.33,6955.0,-1.0,1.17,10.18,-1.0,-1.0,-1.0,-1.0,-1.0,21.26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4144612352.0,-1.0,-1.0,21.66,-1.0,1628132.33,-1.0,9.13,32117.0,-1.0,1547641514.67,18.1,5713389226.67,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
1648824720,50.05,0.0,12.95,295.0,0.0,9452369920.0,0.0,0.0,236.71,5.27,0.0,54.75,0.0,124286.0,0.0,9455354880.0,7000.0,12800.0,0.89,4.86,844.0,4.01,0.85,0.01,0.0,35.84,0.0,427.2,7.49,846.39,0.0,6553600.0,12.0,9372220416.0,0.0,-1.0,21.8,0.0,2984246.5,0.195,4.53,32117.0,116.23,2693126144.0,18.34,12081198080.0,16.91,4.03,12.95,0.0,0.0,86.98,-1.0,24.96,0.0
1648808340,0.0,0.0,0.0,0.0,0.0,4300824576.0,0.0,0.0,279.17,0.43,0.0,160.49,0.0,0.0,0.0,4302456832.0,7074.0,12800.0,1.17,0.77,814.0,4.45,0.0,0.01,0.0,20.99,0.0,474.81,0.0,1130.9,0.0,6553600.0,10.0,4176272042.67,0.0,-1.0,22.03,0.0,1632268.5,0.195,1.25,32117.0,102.73,1515981994.67,18.52,5713389226.67,0.21,3.18,0.0,0.0,0.0,120.22,-1.0,7.84,0.0
1648791960,0.0,0.0,0.0,0.0,0.0,4325467136.0,0.0,0.0,252.3,0.94,0.0,130.6,0.0,0.0,0.0,4327099050.67,6800.0,12800.0,1.17,0.77,774.0,3.49,0.0,0.01,0.0,20.97,0.0,407.68,0.0,934.28,0.0,6553600.0,10.0,4170145109.33,0.0,5728.0,21.17,0.0,1631769.0,0.195,1.0,32117.0,85.39,1522108757.33,17.67,5713389226.67,0.02,2.65,0.0,0.0,0.0,102.04,25266.0,6.16,0.0
1648775580,0.25,0.0,0.0,0.0,0.0,4383858005.33,0.0,0.0,224.62,0.42,0.0,50.63,0.0,0.0,7.0,4385486848.0,6769.0,12672.0,1.17,0.87,755.0,2.4,0.18,0.01,0.0,21.47,0.0,315.12,0.0,438.38,0.68,6553600.0,10.0,4158802261.33,0.0,-1.0,21.08,0.0,1629306.17,0.193,1.2,32117.0,40.08,1533451946.67,17.54,5713389226.67,0.04,2.24,0.68,0.0,0.0,55.08,-1.0,4.69,0.0
1648759200,49.95,0.0,13.15,315.5,0.0,4431879168.0,0.0,0.0,240.92,16.13,0.0,50.73,0.0,124896.0,0.0,4433507328.0,7065.0,12736.0,1.17,14.85,736.0,6.02,0.79,0.01,0.0,21.11,0.0,328.23,8.14,428.63,0.0,6553600.0,11.0,4144892245.33,0.0,-1.0,22.0,0.0,1628333.0,0.194,11.08,32117.0,40.26,1547361792.0,18.44,5713389226.67,20.39,2.35,13.15,0.0,0.0,54.79,-1.0,28.77,0.02
1648742820,49.55,0.0,11.44,371.0,0.0,9947999232.0,0.0,0.0,346.87,6.23,0.0,61.63,0.0,123616.0,0.0,9950972928.0,7481.0,13056.0,0.89,7.15,741.0,12.91,0.67,0.01,0.0,34.7,0.0,3615.03,8.31,1607.2,0.0,6553600.0,10.0,9243888640.0,0.0,-1.0,23.29,0.0,2973725.0,0.199,6.49,32117.0,282.57,2821457920.0,19.66,12081198080.0,19.05,6.88,11.44,0.0,0.0,147.54,-1.0,38.85,0.0
1648816560,49.9,0.0,12.17,299.5,0.0,7313966226.29,0.0,0.0,255.65,4.25,0.0,127.4,0.0,123772.0,97.5,7316369993.14,7180.0,12864.0,1.01,4.02,826.0,3.69,0.63,0.01,0.0,29.44,0.0,441.27,7.24,1086.83,0.78,6553600.0,10.0,7128164059.43,0.0,6051.0,22.36,0.0,2404354.29,0.196,4.2,32117.0,113.87,2205857060.57,18.85,9352136996.57,22.88,4.01,9.38,0.0,0.0,113.57,24940.0,30.58,0.0
1648800180,0.0,0.0,0.0,0.0,0.0,7369285632.0,0.0,0.0,415.08,3.14,0.0,133.31,0.0,0.0,0.0,7371688813.71,10921.0,12800.0,1.01,1.69,788.0,10.22,0.0,0.01,0.0,29.32,0.0,5383.22,0.0,1384.51,0.0,6553600.0,10.0,7113915245.71,0.0,-1.0,34.0,0.0,2403876.0,0.195,1.34,32117.0,130.06,2220106020.57,30.47,9352136996.57,0.42,3.16,0.0,0.0,0.0,141.02,-1.0,13.81,0.0
1648783800,0.4,0.0,0.0,0.0,0.0,4322438144.0,0.0,0.0,253.53,0.43,0.0,133.08,0.0,0.0,15.0,4324069034.67,6867.0,12800.0,1.17,1.1,761.0,4.25,0.14,0.01,0.0,21.04,0.0,404.97,0.02,946.4,0.9,6553600.0,11.0,4171271850.67,0.0,-1.0,21.38,0.0,1631074.17,0.195,1.25,32117.0,85.02,1520982016.0,17.87,5713389226.67,0.15,3.09,0.9,0.0,0.0,101.81,-1.0,7.48,0.0
1648767420,50.0,0.0,11.27,387.5,0.0,4425402368.0,0.0,0.0,219.77,9.19,0.0,44.62,0.0,124310.0,24.0,4427030869.33,7093.0,12768.0,1.17,13.36,738.0,6.51,0.61,0.01,0.0,21.11,0.0,309.67,8.63,402.33,1.91,6553600.0,10.0,4146437802.67,0.0,-1.0,22.08,0.0,1628457.67,0.195,12.57,32117.0,37.8,1545816234.67,18.54,5713389226.67,20.65,4.03,10.73,0.0,0.0,52.61,-1.0,31.19,0.02
1648751040,49.5,0.0,11.33,395.0,0.0,4436424021.33,0.0,0.0,245.85,36.17,0.0,46.49,0.0,124239.0,70.0,4438052181.33,6995.0,12800.0,1.17,18.11,722.0,7.06,0.53,0.01,0.0,20.91,0.0,375.53,8.82,443.74,1.44,6553600.0,12.5,4142577322.67,0.0,-1.0,21.78,0.0,1628139.17,0.195,11.98,32117.0,88.51,1549676544.0,18.22,5713389226.67,20.17,5.5,9.73,0.0,0.0,123.54,-1.0,32.72,0.0
1648824780,49.85,0.0,12.54,293.0,0.0,9451696128.0,0.0,0.0,223.53,5.39,0.0,49.45,0.0,124024.0,0.0,9454680064.0,6985.0,12864.0,0.89,4.97,844.0,3.93,0.85,0.01,0.0,35.84,0.0,432.45,7.2,811.07,0.0,6553600.0,12.0,9372387328.0,0.0,-1.0,21.75,0.0,2984253.5,0.196,4.59,32117.0,112.1,2692959232.0,18.29,12081198080.0,16.75,3.87,12.54,0.0,0.0,83.63,-1.0,24.56,0.0
1648808400,0.0,0.0,0.0,0.0,0.0,4300722176.0,0.0,0.0,269.2,0.4,0.0,160.52,0.0,0.0,0.0,4302354773.33,7075.0,12768.0,1.17,0.69,814.0,4.02,0.0,0.01,0.0,20.99,0.0,446.53,0.0,1123.25,0.0,6553600.0,10.0,4176303104.0,0.0,-1.0,22.03,0.0,1632263.33,0.195,1.19,32117.0,101.47,1515951104.0,18.52,5713389226.67,0.99,3.04,0.0,0.0,0.0,118.87,-1.0,8.06,0.03
1648792020,0.0,0.0,0.0,0.0,0.0,4325344938.67,0.0,0.0,365.17,0.84,0.0,129.35,0.0,0.0,0.0,4326976853.33,6800.0,12768.0,1.17,0.78,774.0,4.54,0.0,0.01,0.0,20.97,0.0,522.13,0.0,940.82,0.0,6553600.0,10.0,4170179925.33,0.0,-1.0,21.17,0.0,1631776.83,0.195,0.99,32117.0,84.58,1522074282.67,17.67,5713389226.67,1.19,2.93,0.0,0.0,0.0,101.22,-1.0,8.65,0.03
1648775640,0.4,0.0,0.0,0.0,0.0,4382811136.0,0.0,0.0,257.1,0.41,0.0,48.87,0.0,0.0,11.0,4384440320.0,6767.0,12768.0,1.17,0.78,755.0,2.65,0.18,0.01,0.0,21.47,0.0,345.67,0.01,433.84,0.84,6553600.0,10.0,4159069525.33,0.0,-1.0,21.07,0.0,1629308.17,0.195,1.15,32117.0,41.75,1533184341.33,17.54,5713389226.67,0.02,2.75,0.84,0.0,0.0,56.21,-1.0,5.41,0.02
1648759260,49.65,0.0,11.8,370.0,0.0,4431789056.0,0.0,0.0,216.1,8.66,0.0,41.38,0.0,123456.0,113.5,4433417216.0,7064.0,12768.0,1.17,12.93,736.0,5.65,0.51,0.01,0.0,21.19,0.0,301.15,8.95,380.72,2.07,6553600.0,16.0,4145343488.0,0.0,5920.0,21.99,0.0,1628337.0,0.195,10.65,32117.0,36.34,1546910549.33,18.43,5713389226.67,19.18,2.06,9.51,0.0,0.0,51.12,25053.0,26.89,0.0
1648742880,49.5,0.0,12.14,383.0,0.0,7588407003.43,0.0,0.0,248.03,5.48,0.0,54.63,0.0,124438.0,2.5,7590804333.71,7445.0,13024.0,1.01,6.77,741.0,8.67,0.64,0.01,0.0,28.4,0.0,917.18,9.1,1225.13,0.6,6553600.0,10.0,7054694692.57,0.0,-1.0,23.18,0.0,2397082.86,0.199,6.4,32117.0,209.89,2279326720.0,19.58,9352136996.57,19.23,5.85,12.06,0.0,0.0,116.83,-1.0,33.75,0.02
1648816620,49.85,0.0,12.96,296.5,0.0,7296291986.29,0.0,0.0,305.16,4.57,0.0,132.69,0.0,124798.0,12.0,7298696338.29,7192.0,12864.0,1.01,4.15,826.0,4.66,0.81,0.01,0.0,29.45,0.0,526.61,7.56,1157.43,1.0,6553600.0,15.0,7132585984.0,0.0,-1.0,22.39,0.0,2404360.29,0.196,4.23,32117.0,125.22,2201435136.0,18.89,9352136996.57,17.3,4.3,12.49,0.0,0.0,119.77,-1.0,26.26,0.02
1648800240,0.5,0.0,0.0,0.0,0.0,7368016457.14,0.0,0.0,344.87,2.82,0.0,138.03,0.0,0.0,18.5,7370420224.0,9127.0,12896.0,1.01,1.93,788.0,10.27,0.14,0.01,0.0,29.33,0.0,4328.18,0.02,1031.15,0.82,6553600.0,10.0,7114235318.86,0.0,-1.0,28.42,0.0,2403862.29,0.197,1.45,32117.0,94.63,2219785654.86,24.88,9352136996.57,1.63,3.49,0.82,0.0,0.0,109.73,-1.0,15.4,0.07
1648783860,0.4,0.0,0.0,0.0,0.0,4322099882.67,0.0,0.0,271.36,0.66,0.0,128.98,0.0,0.0,11.5,4323730773.33,6856.0,12800.0,1.17,1.02,761.0,3.82,0.17,0.01,0.0,21.04,0.0,437.75,0.01,935.0,0.89,6553600.0,10.0,4171359914.67,0.0,5729.0,21.35,0.0,1631030.33,0.195,1.22,32117.0,86.52,1520893781.33,17.84,5713389226.67,0.04,2.95,0.89,0.0,0.0,103.38,25260.0,6.81,0.03
1648767480,49.94,0.0,11.27,314.29,0.0,4425497941.33,0.0,0.0,219.72,6.15,0.0,51.62,0.0,125028.57,13.1,4427126442.67,7093.0,12736.0,1.17,11.72,738.0,6.5,0.76,0.01,0.0,21.15,0.0,307.43,6.93,446.4,0.38,6553600.0,10.0,4146675370.67,0.0,-1.0,22.08,0.0,1628460.83,0.194,12.06,32117.0,41.24,1545578666.67,18.54,5713389226.67,19.38,3.85,10.84,0.0,0.0,55.82,-1.0,29.72,0.02
1648751100,49.55,0.0,12.81,334.5,0.0,4436286122.67,0.0,0.0,229.57,16.91,0.0,51.53,0.0,124682.0,0.0,4437914282.67,7000.0,12832.0,1.17,15.83,722.0,7.03,0.74,0.01,0.0,20.96,0.0,322.25,8.41,444.18,0.0,6553600.0,14.0,4142928896.0,0.0,-1.0,21.8,0.0,1628135.17,0.196,11.58,32117.0,42.11,1549325141.33,18.24,5713389226.67,18.83,5.57,12.81,0.0,0.0,56.67,-1.0,31.43,0.02
1648824840,50.1,0.0,12.27,297.5,0.0,9452461056.0,0.0,0.0,247.42,5.95,0.0,53.35,0.0,124432.0,0.0,9455446016.0,6989.0,12896.0,0.89,5.18,844.0,4.37,0.84,0.01,0.0,35.84,0.0,446.18,7.15,829.05,0.0,6553600.0,12.0,9372200960.0,0.0,-1.0,21.76,0.0,2984248.25,0.197,4.69,32117.0,114.44,2693145088.0,18.31,12081198080.0,14.46,3.86,12.27,0.0,0.0,86.7,-1.0,22.67,0.0
1648808460,0.15,0.0,0.0,0.0,0.0,4300339882.67,0.0,0.0,276.9,0.89,0.0,155.63,0.0,0.0,8.0,4301972138.67,7080.0,12800.0,1.17,0.74,814.0,3.86,0.09,0.01,0.0,20.99,0.0,465.6,0.0,1110.0,0.6,6553600.0,10.0,4176403797.33,0.0,5954.0,22.04,0.0,1632279.5,0.195,1.18,32117.0,100.17,1515850069.33,18.54,5713389226.67,0.04,2.96,0.6,0.0,0.0,117.45,25037.0,6.86,0.03
1648792080,0.0,0.0,0.0,0.0,0.0,4325293056.0,0.0,0.0,262.11,0.9,0.0,131.44,0.0,0.0,0.0,4326925312.0,6798.0,12768.0,1.17,0.79,774.0,3.9,0.0,0.01,0.0,20.97,0.0,418.54,0.0,936.95,0.0,6553600.0,11.0,4170196992.0,0.0,-1.0,21.17,0.0,1631785.0,0.195,0.98,32117.0,86.27,1522057216.0,17.67,5713389226.67,1.97,3.11,0.0,0.0,0.0,103.02,-1.0,8.98,0.0
1648775700,0.0,0.0,0.0,0.0,0.0,4396809898.67,0.0,0.0,221.05,1.1,0.0,48.02,0.0,0.0,0.0,4398439082.67,6759.0,12800.0,1.17,0.9,755.0,3.19,0.0,0.01,0.0,21.46,0.0,312.05,0.0,418.8,0.0,6553600.0,10.0,4155577344.0,0.0,-1.0,21.04,0.0,1629307.5,0.195,1.16,32117.0,40.21,1536676693.33,17.51,5713389226.67,0.21,3.8,0.0,0.0,0.0,55.28,-1.0,7.2,0.0
1648759320,49.6,0.0,11.3,362.0,0.0,4431731029.33,0.0,0.0,219.63,8.06,0.0,54.73,0.0,124490.0,0.0,4433359189.33,7052.0,12704.0,1.17,11.83,736.0,5.73,0.69,0.01,0.0,21.25,0.0,312.07,7.99,459.52,0.0,6553600.0,16.0,4145729194.67,0.0,-1.0,21.96,0.0,1628347.67,0.194,10.41,32117.0,42.64,1546524672.0,18.4,5713389226.67,20.06,2.52,11.3,0.0,0.0,57.54,-1.0,28.31,0.0
1648742940,49.65,0.0,11.41,426.5,0.0,7588616484.57,0.0,0.0,222.16,5.05,0.0,49.7,0.0,123620.0,0.0,7591013229.71,7407.0,12992.0,1.01,6.41,741.0,8.87,0.58,0.01,0.0,28.41,0.0,376.46,9.52,1105.64,0.0,6553600.0,10.0,7054665435.43,0.0,-1.0,23.06,0.0,2397009.71,0.198,6.29,32117.0,188.3,2279355392.0,19.45,9352136996.57,18.83,5.79,11.41,0.0,0.0,107.77,-1.0,33.49,0.0
1648816680,49.85,0.0,12.47,302.0,0.0,7288352182.86,0.0,0.0,262.23,4.25,0.0,137.68,0.0,124936.0,0.0,7290756534.86,7186.0,12896.0,1.01,4.15,826.0,4.9,0.82,0.01,0.0,29.46,0.0,475.98,7.36,1157.03,0.0,6553600.0,14.0,7134574884.57,0.0,-1.0,22.37,0.0,2404324.29,0.197,4.23,32117.0,125.59,2199446381.71,18.87,9352136996.57,19.77,4.7,12.47,0.0,0.0,118.22,-1.0,29.37,0.0
1648800300,0.0,0.0,0.0,0.0,0.0,7369937481.14,0.0,0.0,363.6,1.9,0.0,132.2,0.0,0.0,0.0,7372341248.0,7295.0,12832.0,1.01,1.83,788.0,9.23,0.0,0.01,0.0,29.33,0.0,4481.2,0.0,1070.7,0.0,6553600.0,10.0,7113758427.43,0.0,-1.0,22.71,0.0,2403810.86,0.196,1.45,32117.0,98.24,2220262253.71,19.18,9352136996.57,0.0,3.61,0.0,0.0,0.0,113.37,-1.0,12.85,0.0
1648783920,1.35,0.0,0.0,0.0,0.0,4321112746.67,0.0,0.0,254.12,1.32,0.0,129.35,0.0,0.0,22.0,4322743637.33,6859.0,12864.0,1.17,1.15,761.0,3.83,0.31,0.01,0.0,21.04,0.0,403.63,0.01,922.8,0.58,6553600.0,10.0,4171611136.0,0.0,-1.0,21.36,0.0,1631017.83,0.196,1.25,32117.0,82.14,1520642901.33,17.85,5713389226.67,0.08,3.07,0.58,0.0,0.0,98.59,-1.0,6.98,0.03
1648767540,49.65,0.0,9.73,441.0,0.0,4425282218.67,0.0,0.0,215.15,5.41,0.0,40.11,0.0,124506.0,17.0,4426910378.67,7098.0,12736.0,1.17,10.49,738.0,6.66,0.54,0.01,0.0,21.22,0.0,302.87,8.56,379.34,6.14,6553600.0,10.0,4147142656.0,0.0,-1.0,22.1,0.0,1628472.17,0.194,11.61,32117.0,36.43,1545111552.0,18.56,5713389226.67,18.53,4.35,9.6,0.0,0.0,51.12,-1.0,29.55,0.0
